id,name,dataset,model_type,past,coupling_layers,test.ROC_AUC,test.RANGE_PR_AUC,test.F1Score_PercentileThresholding(percentile=90),test.AVERAGE_PRECISION,test.FIXED_RANGE_PR_AUC,test.PR_AUC,train.ROC_AUC,train.RANGE_PR_AUC,train.F1Score_PercentileThresholding(percentile=90),train.AVERAGE_PRECISION,train.FIXED_RANGE_PR_AUC,train.PR_AUC
-,-,2-sine-long-9-diff-anomalies-one-channel,usad,-1,-1,0.5437972654590397,0.1132921278476715,,0.1219155034950149,0.2529422342777252,0.1216459496468673,0.531415356687652,0.1435856223106384,,0.1261381595028925,0.2426325678825378,0.125926162103957
-,-,2-ecg-all-channel-anomaly,autoencoder,-1,-1,0.9289285714285712,0.6172969165808659,0.3,0.8269073676226036,0.746148458290433,0.8263039028573237,0.9414285714285714,0.656101550156539,0.2833333333333334,0.8248347234766475,0.700773612383423,0.8241556553569267
-,-,2-ecg-all-channel-anomaly,cblof,-1,-1,0.9298469387755104,0.3876032458552564,0.2666666666666666,0.6031168856752291,0.5329768835988566,0.5998693842416866,0.9146428571428572,0.3685147864514401,0.2833333333333334,0.5713792708667221,0.5485001816872586,0.566615098559052
-,-,2-ecg-all-channel-anomaly,cof,-1,-1,0.941122448979592,0.4892681398550596,0.2666666666666666,0.6818280071259735,0.5645622372494955,0.6799422660476399,0.9001020408163265,0.502286447999959,0.2666666666666666,0.6555835814962372,0.616250372788566,0.6485852671262372
-,-,2-ecg-all-channel-anomaly,copod,-1,-1,0.8482142857142856,0.0691210242449605,0.1666666666666666,0.0768814429353508,0.0799181135793286,0.0713173006337281,0.8554336734693877,0.0743726494727651,0.1666666666666666,0.0754138991828427,0.0825792106972012,0.0702310025366096
-,-,2-ecg-all-channel-anomaly,dae,-1,-1,0.9292346938775508,0.6176185723737267,0.3,0.8270457724724716,0.7463092861868634,0.8264404364114051,0.9416836734693876,0.6564072455177434,0.2833333333333334,0.8246661233305773,0.7012041019505457,0.8239858369233968
-,-,2-ecg-all-channel-anomaly,damp,-1,-1,0.5861734693877552,0.0261947356137083,0.0166666666666666,0.0230380723292481,0.0238407737204576,0.0215189045880658,0.5267857142857143,0.0222127693899658,0.0333333333333333,0.025515395603154,0.0243128804983955,0.0217792707813572
-,-,2-ecg-all-channel-anomaly,deepant,-1,-1,0.948265306122449,0.5725281168811246,0.3,0.7860392699233348,0.7476611172640917,0.7837669603604418,0.9267857142857144,0.6076731781929798,0.2833333333333334,0.8126256046188587,0.7649477002076011,0.8112346063268576
-,-,2-ecg-all-channel-anomaly,deepnap,-1,-1,0.4577551020408163,0.0152129717305693,0.0,0.0186014782501516,0.0072731479703596,0.0175226303001018,0.5164795918367346,0.0148970634648361,0.0,0.0201878862603805,0.009330188309538,0.0190644226237121
-,-,2-ecg-all-channel-anomaly,encdec_ad,-1,-1,0.5503571428571429,0.0250678049986572,0.0,0.0214040027923426,0.0226202594677121,0.0200966828410945,0.616326530612245,0.0235121202150172,0.0,0.0255427490061359,0.0153859299002708,0.0239561746321134
-,-,2-ecg-all-channel-anomaly,fast_mcd,-1,-1,0.8293367346938776,0.0993500645414109,0.1999999999999999,0.077602130232104,0.0996251323249722,0.0725286814142544,0.8530612244897959,0.0932172985836035,0.1999999999999999,0.0793952661319442,0.0965222039252734,0.0743148990327552
-,-,2-ecg-all-channel-anomaly,gdn,-1,-1,0.895440414507772,0.5301140143655787,0.2521008403361345,0.5243756172392208,0.7082288302487074,0.5163784118151505,,,0.0,-0.0,,0.5
-,-,2-ecg-all-channel-anomaly,hbos,-1,-1,0.768061224489796,0.0532369979656065,0.0634920634920634,0.058974478179149,0.0483986359901402,0.0549851687566292,0.7823979591836734,0.0413487079332611,0.064516129032258,0.0580114472567037,0.0362143524283622,0.0545539832434879
-,-,2-ecg-all-channel-anomaly,health_esn,-1,-1,0.8997448979591837,0.4040285796426413,0.2166666666666666,0.323891729452478,0.6179338699779291,0.3086845016125614,0.3258673469387755,0.1230877900646839,0.0833333333333333,0.0996874530845568,0.4527308521784765,0.0933703342581068
-,-,2-ecg-all-channel-anomaly,hif,-1,-1,0.8653571428571428,0.0669871138013216,0.1999999999999999,0.237617937497658,0.0719049492757646,0.2147754434048137,0.8809693877551021,0.0922022204838237,0.1999999999999999,0.2496186122007843,0.1164654681062697,0.226226315357552
-,-,2-ecg-all-channel-anomaly,hybrid_knn,-1,-1,0.3148724489795919,0.009321665575595,0.0,0.0140895965546438,0.0071321862206894,0.0132651640247341,0.3452551020408163,0.0086003193337467,0.0,0.0146406242825138,0.0078509809787687,0.0136977857860662
-,-,2-ecg-all-channel-anomaly,if_lof,-1,-1,0.8735714285714284,0.1734176108659054,0.2333333333333333,0.2659615678883364,0.4928776264234912,0.2567655761463126,0.8791836734693877,0.0785199186949774,0.1999999999999999,0.2918040839473219,0.0860944850666738,0.263954815506716
-,-,2-ecg-all-channel-anomaly,iforest,-1,-1,0.8613775510204082,0.2527976763631397,0.1999999999999999,0.3339569760993455,0.5184600023767801,0.3259016812838973,0.8795408163265306,0.3049779835058275,0.1833333333333333,0.3469866655695383,0.5354704001373813,0.3367701500427459
-,-,2-ecg-all-channel-anomaly,kmeans,-1,-1,0.9947448979591836,0.6526620370370371,0.3333333333333333,0.7438192713810052,0.7597800925925926,0.7344555744932473,0.9978061224489796,0.884465579710145,0.3333333333333333,0.8716168797102302,0.9266077898550724,0.8667317760218725
-,-,2-ecg-all-channel-anomaly,knn,-1,-1,0.8751020408163265,0.4972575332929773,0.1999999999999999,0.5737726208585158,0.6465890932508407,0.5718011100887095,0.8958163265306123,0.5697395335797442,0.1999999999999999,0.5942218736924223,0.7570919890120943,0.592450152616903
-,-,2-ecg-all-channel-anomaly,laser_dbn,-1,-1,,0.51,0.0,,0.51,,0.9273979591836734,0.4912173001540589,0.2903225806451613,0.6821253191551877,0.7202088339005589,0.6743451593338641
-,-,2-ecg-all-channel-anomaly,lstm-vae,-1,-1,,0.51,0.0,,0.51,,,0.51,0.0,,0.51,
-,-,2-ecg-all-channel-anomaly,lstm_ad,-1,-1,0.8500510204081633,0.0470039362046891,0.1333333333333333,0.1611356473060871,0.0652045194269889,0.1379472916562202,0.6579591836734694,0.0221323730106578,0.0666666666666666,0.0398151648321738,0.0272432270755331,0.0366371561562417
-,-,2-ecg-all-channel-anomaly,mstamp,-1,-1,0.6486734693877552,0.037394167453176,0.0333333333333333,0.0281900084579013,0.0303290126151177,0.0259561570333872,0.6451020408163266,0.0282893219460283,0.0166666666666666,0.026797361087029,0.0139334064497728,0.0250112091076931
-,-,2-ecg-all-channel-anomaly,multi_subsequence_lof,-1,-1,0.4804081632653061,0.0609183906092538,0.1333333333333333,0.0396021819113076,0.070814421684895,0.0357306420842818,0.4809693877551021,0.0499583848731982,0.1333333333333333,0.041591362730509,0.0652953970506694,0.0371014481187853
-,-,2-ecg-all-channel-anomaly,normalizing_flows,-1,-1,0.903877551020408,0.1271375390657573,0.1999999999999999,0.1084180545432173,0.1191243250884342,0.1013915836347228,0.9324489795918368,0.1244819817676482,0.2166666666666666,0.1290997669533608,0.1042458610136942,0.1198308144028008
-,-,2-ecg-all-channel-anomaly,omni,-1,-1,0.2290547798066595,0.0802489519119262,0.0,0.0133723447314039,0.0507860258221626,0.0124324693137827,0.2215359828141783,0.0833199918270111,0.0,0.0130775192227662,0.0424308814108371,0.0122676031193383
-,-,2-ecg-all-channel-anomaly,pca,-1,-1,0.9950510204081632,0.7597222222222222,0.3125,0.6981481481481482,0.7895833333333333,0.7601851851851851,0.9950510204081632,0.7723765432098766,0.3333333333333333,0.7472222222222222,0.8236882716049383,0.8
-,-,2-ecg-all-channel-anomaly,pcc,-1,-1,0.6830357142857142,0.0652388092994002,0.1333333333333333,0.0590755095083444,0.0767285408603458,0.0546681340945654,0.7309948979591837,0.0650123341102786,0.15,0.0606775081739753,0.0782072365915442,0.0562720559164976
-,-,2-ecg-all-channel-anomaly,random_black_forest,-1,-1,0.9308673469387756,0.6541755090254108,0.2833333333333334,0.7746100083760605,0.7652776415945404,0.7724685610669404,0.9692857142857144,0.6623078686432933,0.3,0.7945584964289591,0.7257816340925013,0.7926146020268161
-,-,2-ecg-all-channel-anomaly,robust_pca,-1,-1,0.8255612244897959,0.0753395745420487,0.1666666666666666,0.0710966353085332,0.0839162492618104,0.0664198010132441,0.8403571428571428,0.0711428374712261,0.1666666666666666,0.0721309983138035,0.0822021450862564,0.0674831557240108
-,-,2-ecg-all-channel-anomaly,subsequence_knn,-1,-1,0.1763265306122449,0.0090612685381216,0.0,0.0123579153104239,0.0041013916529688,0.011748844843742,0.1733163265306122,0.0088660819574743,0.0,0.0122246823651366,0.0060583374088175,0.011671136111829
-,-,2-ecg-all-channel-anomaly,tanogan,-1,-1,0.4913265306122449,0.01,0.0392156862745098,0.02,0.01,0.01,0.4913265306122449,0.01,0.0392156862745098,0.02,0.01,0.01
-,-,2-ecg-all-channel-anomaly,telemanom,-1,-1,0.6112755102040817,0.0145613862954198,0.0,0.0247169240830977,0.0107024887298765,0.0232838649915907,0.4148979591836734,0.0159014017413025,0.0,0.0170726822503854,0.011065994185454,0.0162157813870572
-,-,2-ecg-all-channel-anomaly,usad,-1,-1,0.7940702708144568,0.3031270205974579,0.2553191489361702,0.330370942369753,0.648852527141571,0.327265428509891,0.8195912614517266,0.3000496923923492,0.2553191489361702,0.3299911428526601,0.6475299596786499,0.326540073269754
-,-,2-cbf-one-channel-middle-trend-anomaly,autoencoder,-1,-1,0.6553111111111111,0.3611893956017527,0.0,0.1275952815212815,0.2159146353334988,0.1262792549054679,0.8275222222222223,0.5187973266348063,0.12,0.2581700765051227,0.339978151332958,0.2556418085677103
-,-,2-cbf-one-channel-middle-trend-anomaly,cblof,-1,-1,0.4467444444444444,0.1156328242061028,0.0,0.0853439472792051,0.0636806206888825,0.0840902273272366,0.5661999999999999,0.1316104257105539,0.04,0.1095426275278788,0.0891954932022918,0.1079789985899302
-,-,2-cbf-one-channel-middle-trend-anomaly,cof,-1,-1,0.738488888888889,0.2291809996254731,0.29,0.2391021043735053,0.1217824182172418,0.2332554043263194,0.4032722222222222,0.1770113153043155,0.08,0.1365345700758174,0.551212051348769,0.1340577214028185
-,-,2-cbf-one-channel-middle-trend-anomaly,copod,-1,-1,0.1949111111111111,0.2076530050941824,0.0,0.0588627384921065,0.0947952483998886,0.0581533732670822,0.7603222222222222,0.2553537008119258,0.4299999999999999,0.3302240694639847,0.1605632224244418,0.3224036505746327
-,-,2-cbf-one-channel-middle-trend-anomaly,dae,-1,-1,0.323611111111111,0.2423877978749639,0.0,0.0705371678124743,0.0780954604593284,0.0697950231115046,0.8470444444444445,0.5885513728015417,0.33,0.3165890275488999,0.3546960426164099,0.3136681238106053
-,-,2-cbf-one-channel-middle-trend-anomaly,damp,-1,-1,0.7220333333333334,0.211259371338615,0.22,0.1811967623475879,0.1382413202910317,0.1765480615009098,0.6534888888888889,0.1841616206598393,0.12,0.131531716296079,0.1247036710052491,0.1292393321112556
-,-,2-cbf-one-channel-middle-trend-anomaly,deepant,-1,-1,0.6054222222222223,0.1805293257537508,0.0,0.1133777106039508,0.1425044242149795,0.1119063442608267,0.6293222222222222,0.2318793089689614,0.29,0.2122479714373801,0.145440120952702,0.2067927811453569
-,-,2-cbf-one-channel-middle-trend-anomaly,deepnap,-1,-1,0.8021444444444443,0.2174312637653401,0.19,0.2007849217199767,0.1601822571924743,0.1983330902941417,0.3294666666666667,0.389633427604735,0.17,0.1202935833733021,0.2447116482958341,0.1165413532406225
-,-,2-cbf-one-channel-middle-trend-anomaly,encdec_ad,-1,-1,0.3696888888888889,0.145265246761809,0.0,0.0739648449596806,0.1351326233809045,0.0730990074957861,0.7855555555555557,0.3642604247550932,0.27,0.208440592982486,0.2578213314488718,0.204459725838499
-,-,2-cbf-one-channel-middle-trend-anomaly,fast_mcd,-1,-1,0.1872333333333333,0.2591527132976354,0.0,0.0588026051263216,0.0960727472104665,0.058153969221984,0.8450944444444444,0.6834240295172762,0.49,0.6771789281645403,0.6671374051719591,0.6763384493671639
-,-,2-cbf-one-channel-middle-trend-anomaly,gdn,-1,-1,0.1465197740112994,0.186951129868993,0.0,0.0579359740377359,0.1424511151601998,0.0573252059765093,,,0.0,-0.0,,0.5
-,-,2-cbf-one-channel-middle-trend-anomaly,hbos,-1,-1,0.2194888888888889,0.1966640125615795,0.0095238095238095,0.074010573535214,0.0980482354662534,0.0604345876181179,0.5867555555555555,0.0820347984985267,0.0379146919431279,0.1484399831851431,0.0520681502514069,0.11289914056041
-,-,2-cbf-one-channel-middle-trend-anomaly,health_esn,-1,-1,0.3874777777777778,0.2099383903547326,0.0,0.0764422498547693,0.153149019850033,0.0756019812952996,0.3648777777777777,0.1390237670330073,0.05,0.0857932053506255,0.5829212897112729,0.0842957828567255
-,-,2-cbf-one-channel-middle-trend-anomaly,hif,-1,-1,0.3496666666666667,0.1486809985982397,0.0,0.0724749588965542,0.0565494881809843,0.0716845601627792,0.9110333333333334,0.826840469470251,0.85,0.8823112546716767,0.6180667157601772,0.8822029029887212
-,-,2-cbf-one-channel-middle-trend-anomaly,hybrid_knn,-1,-1,0.7571500000000001,0.2375143503312835,0.1393034825870646,0.1723411689477944,0.184366032937526,0.168363293412862,0.719788888888889,0.2292676329820205,0.28,0.2570397087110189,0.209231825288727,0.2529867894277824
-,-,2-cbf-one-channel-middle-trend-anomaly,if_lof,-1,-1,0.4205555555555555,0.05,0.0,0.1,0.05,0.05,0.7750277777777778,0.0764631062267502,0.2099999999999999,0.2109828828070556,0.0395553886140231,0.2152759522639223
-,-,2-cbf-one-channel-middle-trend-anomaly,iforest,-1,-1,0.2920444444444444,0.1558091057768085,0.0,0.0662781430975019,0.0669666150666952,0.0655203719793772,0.8386888888888888,0.3048778834124492,0.41,0.3266906513683738,0.1539064003034737,0.3227445678806782
-,-,2-cbf-one-channel-middle-trend-anomaly,kmeans,-1,-1,0.494111111111111,0.1447621764969143,0.0,0.0911715844387492,0.0746212959250615,0.0901931258065544,0.7058333333333333,0.1569728262331604,0.19,0.1534409783774528,0.0626218064736946,0.1507743904119612
-,-,2-cbf-one-channel-middle-trend-anomaly,knn,-1,-1,0.3636111111111111,0.2460632288194096,0.0,0.0737250247860028,0.0735746120373551,0.0729170722499788,0.7528333333333335,0.3752026612294467,0.0,0.1843752981216496,0.2645222087176611,0.1823853156638002
-,-,2-cbf-one-channel-middle-trend-anomaly,lstm-vae,-1,-1,,0.55,0.0,,0.55,,,0.55,0.0,,0.55,
-,-,2-cbf-one-channel-middle-trend-anomaly,lstm_ad,-1,-1,0.5231111111111111,0.185167697763827,0.0,0.0965920546078971,0.1425838488819135,0.0955378782144539,0.8436333333333332,0.5303672265320987,0.56,0.6330609692179617,0.6977426318413947,0.6322728664326741
-,-,2-cbf-one-channel-middle-trend-anomaly,mstamp,-1,-1,0.6918666666666666,0.2160518464725492,0.12,0.1746542934364996,0.1054577111568013,0.172328825621312,0.4770111111111111,0.2518876561679237,0.0,0.0883279891990604,0.1188659729881178,0.0872951720210523
-,-,2-cbf-one-channel-middle-trend-anomaly,multi_subsequence_lof,-1,-1,0.3599444444444444,0.1322809207374025,0.0,0.072771482145179,0.0936758332003011,0.0718094274589681,0.7906666666666667,0.1671717524805683,0.12,0.2042842580987501,0.0977712534896669,0.2015882337186575
-,-,2-cbf-one-channel-middle-trend-anomaly,normalizing_flows,-1,-1,,0.55,0.0,,0.55,,,0.55,0.0,,0.55,
-,-,2-cbf-one-channel-middle-trend-anomaly,omni,-1,-1,0.8561339600470036,0.455598771572113,0.2857142857142857,0.2771755535826565,0.3135732114315033,0.2742777672858034,0.1572385428907168,0.270716905593872,0.0,0.0617963670374425,0.1808243542909622,0.0611690523700445
-,-,2-cbf-one-channel-middle-trend-anomaly,pca,-1,-1,0.3041555555555555,0.108141279471606,0.0,0.0737146681420729,0.0707145648313139,0.0670065819721489,0.6811555555555555,0.1957567107100341,0.0,0.1478633237917268,0.1650128250519867,0.1352212185708218
-,-,2-cbf-one-channel-middle-trend-anomaly,pcc,-1,-1,0.5228222222222222,0.2054225797818102,0.0,0.0952939348045802,0.0702621210386983,0.0942125883845894,0.8303111111111111,0.3450541411104652,0.16,0.2524523782045482,0.1995858883790797,0.2498640624688362
-,-,2-cbf-one-channel-middle-trend-anomaly,random_black_forest,-1,-1,0.8655555555555556,0.3958792047934044,0.38,0.3142811079213861,0.109536662690211,0.3102317944239424,0.4480888888888888,0.2397179659705941,0.1,0.1178847665611129,0.5568585197425424,0.1146657145616053
-,-,2-cbf-one-channel-middle-trend-anomaly,robust_pca,-1,-1,0.7821444444444444,0.3996855186417523,0.0,0.1847196806714563,0.2063077609506679,0.1827386585639366,0.1501777777777777,0.4497250289358702,0.0,0.0575881664507625,0.219865513382327,0.0569096615456722
-,-,2-cbf-one-channel-middle-trend-anomaly,subsequence_knn,-1,-1,0.5072333333333334,0.1978426396648453,0.0,0.0973465203267246,0.131572079188966,0.09624943604385,0.9679888888888888,0.7622273252946106,0.63,0.8200191544513489,0.8811136626473053,0.8194304433434294
-,-,2-cbf-one-channel-middle-trend-anomaly,tanogan,-1,-1,0.4905555555555556,0.05,0.1818181818181818,0.1,0.05,0.05,0.4905555555555556,0.05,0.1818181818181818,0.1,0.05,0.05
-,-,2-cbf-one-channel-middle-trend-anomaly,telemanom,-1,-1,0.5967,0.3279388888888889,0.0,0.1134541988643197,0.2473027777777777,0.1123366579550307,0.998211111111111,0.9777385329131654,0.91,0.9847175773998232,0.9888692664565826,0.9846438239063356
-,-,2-cbf-one-channel-middle-trend-anomaly,usad,-1,-1,0.4966357463506836,0.1836708337068557,0.0,0.1015255991709765,0.094825193285942,0.1004587591374491,0.8915734434548575,0.3382546007633209,0.3714285714285714,0.4034389691805091,0.2484496235847473,0.398860113910703
-,-,2-sine-one-channel-anomaly-beginning,autoencoder,-1,-1,0.6997070707070707,0.0159549130873486,0.0545454545454545,0.037270328671832,0.0141167773217153,0.0338095548592326,0.6584050505050505,0.0476463989864972,0.0563636363636363,0.0426954140033544,0.1304194315335146,0.0381349491948386
-,-,2-sine-one-channel-anomaly-beginning,cblof,-1,-1,0.6665101010101011,0.1290858385378186,0.0745454545454545,0.1037080998350814,0.5169366815024437,0.1008645253137421,0.5988858585858586,0.0197417428604099,0.06,0.0257285391956004,0.0184490550295509,0.0244611100164377
-,-,2-sine-one-channel-anomaly-beginning,cof,-1,-1,0.6730919191919191,0.0151487427512052,0.0618181818181818,0.0340159905384894,0.0140382210030474,0.0300405975065381,0.5457323232323232,0.0158415541597832,0.0472727272727272,0.025280320971667,0.0153504399681855,0.0232615749897443
-,-,2-sine-one-channel-anomaly-beginning,copod,-1,-1,0.7641651515151514,0.0369060396533792,0.0781818181818181,0.1084765297756031,0.0524370844619205,0.1021900672077614,0.4437989898989899,0.014302497525137,0.0,0.0082830946992243,0.0059588145690803,0.0081714114276199
-,-,2-sine-one-channel-anomaly-beginning,dae,-1,-1,0.7633888888888889,0.0230585407602851,0.0745454545454545,0.0337266516533366,0.014833001619015,0.0326727968899991,0.2788772727272727,0.0205504163966674,0.0,0.0063168488689481,0.0082499176543775,0.0062382249026489
-,-,2-sine-one-channel-anomaly-beginning,damp,-1,-1,0.6129787878787879,0.0396988959799643,0.0,0.0130218654073487,0.0435008243198562,0.0128558765269253,0.5207070707070708,0.0032068940165273,0.0,0.0104948518237636,0.0027247094667354,0.010391652649357
-,-,2-sine-one-channel-anomaly-beginning,deepant,-1,-1,0.5782,0.0139923581473047,0.0363636363636363,0.0304050151550133,0.0114802261168156,0.0262110271497871,0.6046181818181817,0.0316061508870276,0.0363636363636363,0.0247516057815919,0.0870887661879736,0.0214921009047829
-,-,2-sine-one-channel-anomaly-beginning,deepnap,-1,-1,0.8202525252525253,0.1980276038472275,0.1018181818181818,0.2800542955480278,0.5466561592895376,0.2792857279804696,0.3333121212121212,0.0175522883358669,0.0,0.0068899263736983,0.0053399080740529,0.0068093387406889
-,-,2-sine-one-channel-anomaly-beginning,encdec_ad,-1,-1,0.8297282828282828,0.1295801105672992,0.0909090909090909,0.1989510086415389,0.5299529623735192,0.1980822184286615,0.5472368686868687,0.0162500365401856,0.0236363636363636,0.0126771858173807,0.025543712593058,0.0123677328287707
-,-,2-sine-one-channel-anomaly-beginning,fast_mcd,-1,-1,0.7576626262626263,0.0161266670055702,0.0654545454545454,0.0455792791408253,0.0127027259216408,0.0417477526435486,0.5522131313131313,0.044744960025811,0.0454545454545454,0.0305767395945478,0.1321156434087231,0.0264758359217829
-,-,2-sine-one-channel-anomaly-beginning,gdn,-1,-1,0.6698371269600405,0.0216918187793982,0.0491355777979981,0.0462650350404769,0.0431552832331,0.0414317820257897,,,0.0,-0.0,,0.5
-,-,2-sine-one-channel-anomaly-beginning,hbos,-1,-1,0.6391575757575756,0.0305156044258508,0.0737410071942446,0.0583260372127136,0.0771171704145037,0.0470790612029596,0.5153959595959596,0.0094886524604633,0.0015835312747426,0.010081083260507,0.0032224510334506,0.0097242025762941
-,-,2-sine-one-channel-anomaly-beginning,health_esn,-1,-1,0.6069969696969696,0.0390201452944758,0.0454545454545454,0.0341310978935791,0.5097493179738476,0.0326839309920843,0.5780656565656566,0.0124219653423123,0.0363636363636363,0.0168982903014553,0.0124714636866228,0.0160332535575569
-,-,2-sine-one-channel-anomaly-beginning,hif,-1,-1,0.768110101010101,0.0311418113780056,0.0836363636363636,0.0663105709545077,0.0399157771549675,0.0620943347331902,0.5520808080808081,0.0127379079585063,0.0145454545454545,0.0108614068945683,0.0065525029081875,0.0106708805048208
-,-,2-sine-one-channel-anomaly-beginning,hybrid_knn,-1,-1,0.7852353535353536,0.1309180311941639,0.0872727272727272,0.2072558098710717,0.3497327584325729,0.2335390678814374,0.2314434343434343,0.018504162952393,0.0,0.0060383630444861,0.0072045084094778,0.0059700272710799
-,-,2-sine-one-channel-anomaly-beginning,if_lof,-1,-1,0.6884393939393939,0.0413002463754582,0.0618181818181818,0.0455663922328196,0.5076962334782623,0.0438545629397162,0.616689898989899,0.0198019044491143,0.0472727272727272,0.0323696019629511,0.028590478867444,0.028373313776199
-,-,2-sine-one-channel-anomaly-beginning,iforest,-1,-1,0.740439898989899,0.0841592691247162,0.0836363636363636,0.0829956195718643,0.5099944010697826,0.0797926834857974,0.5364616161616161,0.0128713253620923,0.0127272727272727,0.0105234497374124,0.0067662065934178,0.0103454888443643
-,-,2-sine-one-channel-anomaly-beginning,kmeans,-1,-1,0.9772777777777778,0.4470887431099604,0.1636363636363636,0.7881151437146876,0.6176838654179164,0.7878443856350137,0.99309898989899,0.5004487758572936,0.1818181818181818,0.8062444589439806,0.6330091093700738,0.8058293764113656
-,-,2-sine-one-channel-anomaly-beginning,knn,-1,-1,0.7044777777777778,0.0926668062476174,0.0636363636363636,0.0781453747387443,0.5083826033854787,0.0750108274922489,0.631769696969697,0.020888065736233,0.0472727272727272,0.0286125092402433,0.0339927964730816,0.0255534809914153
-,-,2-sine-one-channel-anomaly-beginning,laser_dbn,-1,-1,,0.505,0.0,,0.505,,0.663471717171717,0.0166797302925784,0.0344827586206896,0.0253349672339155,0.0277017284670936,0.0229977023572889
-,-,2-sine-one-channel-anomaly-beginning,lstm-vae,-1,-1,,0.505,0.0,,0.505,,,0.505,0.0,,0.505,
-,-,2-sine-one-channel-anomaly-beginning,lstm_ad,-1,-1,0.70900101010101,0.0353004828026715,0.0854545454545454,0.0877536298560483,0.0499457432406438,0.0844659590171802,0.7712959595959596,0.0251589326322921,0.0909090909090909,0.0343486434330577,0.0180872503096461,0.0336959048015153
-,-,2-sine-one-channel-anomaly-beginning,mscred,-1,-1,0.4522727272727272,0.005,0.0198019801980198,0.01,0.005,0.005,0.4522727272727272,0.005,0.0198019801980198,0.01,0.005,0.005
-,-,2-sine-one-channel-anomaly-beginning,mstamp,-1,-1,0.5214843434343435,0.0106832531830317,0.0163636363636363,0.0102984184201264,0.0073605181323132,0.0100892476217053,0.6057535353535353,0.010208876695476,0.0236363636363636,0.0147867796886957,0.0076758936996051,0.0140937456897081
-,-,2-sine-one-channel-anomaly-beginning,multi_hmm,-1,-1,0.9002343434343434,0.0272320175113844,0.1181818181818181,0.1033001247180379,0.0240031050999101,0.0658117104556052,0.3356838383838384,0.0095871082767954,0.0,0.0083148790475572,0.0086713849770016,0.0069809844637402
-,-,2-sine-one-channel-anomaly-beginning,multi_subsequence_lof,-1,-1,0.994120202020202,0.0182234401515357,0.1781818181818181,0.6423259902419637,0.0183533359294263,0.6358081144870764,0.8777242424242424,0.325918182606511,0.14,0.3827740765045417,0.5834717857072617,0.3799652972705286
-,-,2-sine-one-channel-anomaly-beginning,normalizing_flows,-1,-1,0.404980808080808,0.0242296164897499,0.0363636363636363,0.0170197628485494,0.0301339986799126,0.015702281661595,0.9094636363636364,0.3626283531358776,0.1436363636363636,0.5261283977100951,0.5699472265126434,0.5242008557305387
-,-,2-sine-one-channel-anomaly-beginning,omni,-1,-1,0.4559993909247792,0.0134339416399598,0.0127737226277372,0.0089174219134626,0.0110396798700094,0.0087387573204561,0.692376408486448,0.0186081919819116,0.0291970802919708,0.0163803808999222,0.0092219542711973,0.0160181204392514
-,-,2-sine-one-channel-anomaly-beginning,pca,-1,-1,0.9588505050505052,0.2241251803751803,0.1581160639192599,0.447384960718294,0.2307494588744588,0.2242299303305592,0.9869505050505052,0.2003367003367003,0.1682085786375105,0.3448316498316498,0.1872895622895623,0.2264309764309764
-,-,2-sine-one-channel-anomaly-beginning,pcc,-1,-1,0.7101575757575757,0.0186534657502489,0.0727272727272727,0.0454476614648708,0.0220238939516396,0.042674129616963,0.2337762626262626,0.0188913961439091,0.0,0.0060023200785677,0.0095634227635104,0.005932367183466
-,-,2-sine-one-channel-anomaly-beginning,robust_pca,-1,-1,0.7612484848484848,0.0843663120711001,0.0781818181818181,0.1306202506151826,0.5134640100436259,0.1269267274400979,0.2736222222222222,0.0174930555470738,0.0,0.0063223334129134,0.0075125234650179,0.006248422575872
-,-,2-sine-one-channel-anomaly-beginning,subsequence_knn,-1,-1,0.9684272727272728,0.4055100467250569,0.1654545454545454,0.5490123191856782,0.3442749941774449,0.5417304361810115,0.7875636363636364,0.2597597835775886,0.1145454545454545,0.2562001801196727,0.5807344493636954,0.2529334419648654
-,-,2-sine-one-channel-anomaly-beginning,tanogan,-1,-1,0.490050505050505,0.005,0.0198019801980198,0.01,0.005,0.005,0.490050505050505,0.005,0.0198019801980198,0.01,0.005,0.005
-,-,2-sine-one-channel-anomaly-beginning,telemanom,-1,-1,0.8142292929292929,0.0246349549464925,0.0872727272727272,0.06686730017623,0.0200677731699481,0.0649226547698968,0.3831343434343434,0.0212649383245666,0.0236363636363636,0.0087309304454315,0.0105354560207291,0.0085050360548701
-,-,2-sine-one-channel-anomaly-beginning,torsk,-1,-1,0.2997474747474747,0.005,0.0,0.01,0.005,0.005,0.8314888888888889,0.0320819201766193,0.0418181818181818,0.0267503398826681,0.0138859223428883,0.0263846004398382
-,-,2-sine-one-channel-anomaly-beginning,usad,-1,-1,0.5487085749311121,0.0156709589064121,0.0,0.0115865608603311,0.0129019347950816,0.0114398452849665,0.3591080196324704,0.0169899351894855,0.0,0.0079035389919444,0.0083863800391554,0.007813257678954
-,-,2-corr-0.8_mInfluence-noTrend-1_channel_anomaly,autoencoder,-1,-1,0.4279877425944841,0.1724832698332393,0.0952380952380952,0.1866107525365799,0.5783954854183845,0.1774460588673109,0.6710929519918284,0.3112838307244382,0.2857142857142856,0.3346716465715156,0.5928319641058615,0.32285713278434
